"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
"195",58,"unknown","married","unknown","unknown","no","no","telephone","may","wed",118,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"196",47,"services","married","unknown","no","no","no","telephone","may","wed",216,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"197",33,"admin.","married","university.degree","no","no","no","telephone","may","wed",55,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"198",33,"self-employed","married","basic.9y","no","yes","no","telephone","may","wed",48,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"199",46,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","wed",196,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"200",34,"entrepreneur","married","basic.4y","no","yes","no","telephone","may","wed",474,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"201",48,"management","divorced","university.degree","no","no","no","telephone","may","wed",236,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"202",34,"blue-collar","married","basic.6y","no","yes","no","telephone","may","wed",164,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"203",51,"unemployed","married","professional.course","unknown","no","no","telephone","may","wed",912,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"204",59,"housemaid","married","basic.6y","no","yes","no","telephone","may","wed",329,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"205",34,"technician","married","high.school","no","no","no","telephone","may","wed",1062,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"206",44,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",103,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"207",36,"unemployed","married","basic.4y","no","yes","no","telephone","may","wed",170,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"208",51,"entrepreneur","married","university.degree","no","no","no","telephone","may","wed",98,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"209",44,"blue-collar","married","basic.4y","no","yes","no","telephone","may","wed",607,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"210",35,"admin.","single","basic.4y","unknown","yes","no","telephone","may","wed",398,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"211",37,"blue-collar","single","basic.9y","unknown","no","no","telephone","may","wed",119,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"212",30,"services","married","high.school","no","no","yes","telephone","may","wed",198,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"213",28,"technician","single","professional.course","no","yes","no","telephone","may","wed",229,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"214",57,"retired","divorced","high.school","no","no","no","telephone","may","wed",114,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"215",42,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","wed",332,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"216",44,"services","married","basic.6y","unknown","no","no","telephone","may","wed",266,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"217",37,"admin.","married","high.school","no","yes","no","telephone","may","wed",128,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"218",42,"blue-collar","married","basic.4y","unknown","unknown","unknown","telephone","may","wed",42,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"219",40,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",112,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"220",34,"blue-collar","single","high.school","unknown","no","yes","telephone","may","wed",256,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"221",42,"management","married","basic.6y","no","yes","yes","telephone","may","wed",89,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"222",40,"technician","married","professional.course","no","yes","no","telephone","may","wed",253,8,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"223",45,"technician","married","professional.course","no","yes","no","telephone","may","wed",164,5,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"224",31,"technician","married","professional.course","no","yes","no","telephone","may","wed",157,6,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"225",41,"blue-collar","married","basic.4y","no","yes","no","telephone","may","wed",152,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"226",30,"blue-collar","married","basic.6y","no","no","no","telephone","may","wed",275,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"227",29,"services","married","high.school","no","yes","yes","telephone","may","wed",27,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"228",43,"unknown","married","high.school","unknown","no","no","telephone","may","wed",35,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"229",52,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",22,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"230",54,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",505,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"231",35,"admin.","single","basic.4y","unknown","no","no","telephone","may","wed",309,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191.0
"232",41,"admin.","married","high.school","no","yes","yes","telephone","may","thu",223,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"233",46,"blue-collar","married","professional.course","no","no","no","telephone","may","thu",116,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"234",28,"services","single","high.school","no","no","no","telephone","may","thu",137,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"235",58,"admin.","married","university.degree","no","no","yes","telephone","may","thu",162,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"236",42,"retired","married","basic.9y","unknown","yes","no","telephone","may","thu",180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"237",43,"admin.","married","high.school","no","yes","no","telephone","may","thu",67,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"238",43,"admin.","married","high.school","no","no","no","telephone","may","thu",196,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"239",40,"admin.","single","high.school","no","yes","no","telephone","may","thu",132,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"240",53,"blue-collar","married","high.school","unknown","no","yes","telephone","may","thu",109,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"241",50,"housemaid","divorced","basic.4y","unknown","no","no","telephone","may","thu",489,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"242",38,"services","divorced","basic.6y","no","no","no","telephone","may","thu",180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"243",41,"unemployed","married","basic.9y","unknown","no","no","telephone","may","thu",314,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"244",44,"unknown","married","basic.6y","no","no","no","telephone","may","thu",207,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"245",31,"technician","married","professional.course","no","no","no","telephone","may","thu",528,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"246",32,"admin.","married","high.school","no","no","no","telephone","may","thu",70,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"247",38,"admin.","single","university.degree","unknown","yes","no","telephone","may","thu",35,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"248",51,"services","married","unknown","no","yes","no","telephone","may","thu",151,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"249",50,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",135,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"250",41,"management","married","university.degree","unknown","no","no","telephone","may","thu",184,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"251",35,"unknown","married","basic.9y","no","yes","no","telephone","may","thu",235,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"252",28,"admin.","single","professional.course","no","no","no","telephone","may","thu",462,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"253",53,"blue-collar","married","professional.course","no","yes","yes","telephone","may","thu",418,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"254",43,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",323,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"255",48,"admin.","married","high.school","unknown","no","yes","telephone","may","thu",95,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"256",33,"management","married","university.degree","no","no","yes","telephone","may","thu",206,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"257",43,"technician","single","university.degree","no","yes","no","telephone","may","thu",1120,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"258",33,"admin.","single","high.school","unknown","yes","no","telephone","may","thu",226,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"259",48,"technician","married","professional.course","unknown","yes","no","telephone","may","thu",306,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"260",52,"housemaid","married","basic.4y","no","no","no","telephone","may","thu",249,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"261",30,"admin.","married","high.school","no","yes","yes","telephone","may","thu",162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"262",39,"blue-collar","married","basic.6y","no","no","no","telephone","may","thu",124,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"263",60,"services","married","high.school","no","yes","no","telephone","may","thu",154,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"264",44,"technician","divorced","high.school","no","no","no","telephone","may","thu",21,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"265",25,"services","divorced","high.school","no","yes","no","telephone","may","thu",147,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"266",27,"housemaid","married","basic.9y","no","yes","no","telephone","may","thu",160,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"267",37,"unemployed","married","professional.course","no","no","no","telephone","may","thu",140,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"268",34,"admin.","single","high.school","no","no","no","telephone","may","thu",63,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"269",42,"admin.","married","university.degree","unknown","yes","no","telephone","may","thu",712,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"270",39,"management","married","university.degree","no","no","no","telephone","may","thu",1007,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"271",37,"technician","single","university.degree","no","yes","no","telephone","may","thu",237,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"272",26,"services","divorced","basic.6y","no","no","no","telephone","may","thu",186,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"273",37,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","thu",364,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"274",35,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",170,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"275",43,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","thu",468,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"276",30,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","thu",180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"277",37,"admin.","divorced","university.degree","no","yes","no","telephone","may","thu",93,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"278",36,"management","single","basic.6y","no","no","no","telephone","may","thu",218,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"279",48,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","thu",289,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"280",30,"admin.","divorced","high.school","no","yes","no","telephone","may","thu",177,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"281",31,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",101,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"282",50,"technician","married","high.school","no","yes","no","telephone","may","thu",756,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"283",36,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",342,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"284",54,"entrepreneur","married","basic.4y","unknown","no","yes","telephone","may","thu",108,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"285",20,"entrepreneur","single","high.school","no","no","no","telephone","may","thu",238,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"286",39,"blue-collar","married","basic.6y","no","yes","no","telephone","may","thu",269,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"287",27,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",491,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"288",27,"blue-collar","married","basic.9y","no","no","yes","telephone","may","thu",1170,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"289",45,"management","married","university.degree","no","yes","yes","telephone","may","thu",807,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"290",32,"admin.","single","high.school","no","unknown","unknown","telephone","may","thu",155,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"291",35,"unknown","married","basic.9y","no","no","no","telephone","may","thu",461,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"292",36,"admin.","married","high.school","no","no","no","telephone","may","thu",90,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"293",38,"blue-collar","single","basic.4y","unknown","no","no","telephone","may","thu",28,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"294",45,"admin.","married","high.school","no","yes","no","telephone","may","thu",103,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"295",59,"technician","married","professional.course","unknown","no","no","telephone","may","thu",206,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"296",45,"management","single","university.degree","no","no","no","telephone","may","thu",477,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"297",31,"technician","divorced","professional.course","no","yes","yes","telephone","may","thu",453,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"298",51,"blue-collar","divorced","basic.9y","no","no","no","telephone","may","thu",119,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"299",46,"blue-collar","divorced","basic.6y","no","no","no","telephone","may","thu",266,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"300",53,"admin.","married","university.degree","no","no","no","telephone","may","thu",10,7,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"301",35,"services","single","basic.4y","no","no","yes","telephone","may","thu",240,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"302",47,"blue-collar","married","basic.6y","no","no","no","telephone","may","thu",543,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"303",48,"technician","married","professional.course","no","yes","no","telephone","may","thu",237,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"304",31,"entrepreneur","divorced","high.school","no","yes","no","telephone","may","thu",1120,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"305",32,"management","single","university.degree","no","no","no","telephone","may","thu",81,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"306",39,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",285,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"307",28,"student","married","university.degree","no","no","yes","telephone","may","thu",352,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"308",35,"services","married","basic.9y","no","no","no","telephone","may","thu",95,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"309",57,"blue-collar","divorced","professional.course","no","no","no","telephone","may","thu",100,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"310",30,"services","divorced","high.school","no","yes","no","telephone","may","thu",67,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"311",25,"services","divorced","high.school","no","no","no","telephone","may","thu",219,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"312",38,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","thu",132,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"313",41,"services","divorced","high.school","no","yes","no","telephone","may","thu",985,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
"314",58,"services","married","basic.4y","no","no","no","telephone","may","thu",249,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191.0
